"","timestamp","water_depth","flowrate","flag"
"68314",2023-10-20 09:33:00,1.1,-0.3774,"NA"
"68315",2023-10-20 09:36:00,1.08,-0.4944,"NA"
"68316",2023-10-20 09:39:00,1.08,-0.4944,"NA"
"68317",2023-10-20 09:42:00,0.816,-0.4151,"NA"
"68318",2023-10-20 09:45:00,0.816,-0.4151,"NA"
"68319",2023-10-20 09:48:00,0.82,-0.3958,"NA"
"68320",2023-10-20 09:51:00,0.82,-0.3958,"NA"
"68321",2023-10-20 09:54:00,0.819,-0.4167,"NA"
"68322",2023-10-20 09:57:00,0.819,-0.4167,"NA"
"68323",2023-10-20 10:00:00,0.821,-0.454,"NA"
"68324",2023-10-20 10:03:00,0.821,-0.454,"NA"
"68325",2023-10-20 10:06:00,0.985,-0.4376,"NA"
"68326",2023-10-20 10:09:00,0.985,-0.4376,"NA"
"68327",2023-10-20 10:12:00,0.911,-0.3573,"NA"
"68328",2023-10-20 10:15:00,0.911,-0.3573,"NA"
"68329",2023-10-20 10:18:00,0.85,-0.2994,"NA"
"68330",2023-10-20 10:21:00,0.85,-0.2994,"NA"
"68331",2023-10-20 10:24:00,0.807,-0.2784,"NA"
"68332",2023-10-20 10:27:00,0.807,-0.2784,"NA"
"68333",2023-10-20 10:30:00,0.804,-0.2483,"NA"
"68334",2023-10-20 10:33:00,0.804,-0.2483,"NA"
"68335",2023-10-20 10:36:00,0.81,-0.1922,"NA"
"68336",2023-10-20 10:39:00,0.81,-0.1922,"NA"
"68337",2023-10-20 10:42:00,0.818,-0.12,"NA"
"68338",2023-10-20 10:45:00,0.818,-0.12,"NA"
"68339",2023-10-20 10:48:00,0.821,-0.1157,"NA"
"68340",2023-10-20 10:51:00,0.821,-0.1157,"NA"
"68341",2023-10-20 10:54:00,0.823,-0.1472,"NA"
"68342",2023-10-20 10:57:00,0.823,-0.1472,"NA"
"68343",2023-10-20 11:00:00,0.835,-0.1321,"NA"
"68344",2023-10-20 11:03:00,0.835,-0.1321,"NA"
"68345",2023-10-20 11:06:00,0.994,-0.1747,"NA"
"68346",2023-10-20 11:09:00,0.994,-0.1747,"NA"
"68347",2023-10-20 11:12:00,0.987,-0.1731,"NA"
"68348",2023-10-20 11:15:00,0.987,-0.1731,"NA"
"68349",2023-10-20 11:18:00,0.98,-0.1775,"NA"
"68350",2023-10-20 11:21:00,0.98,-0.1775,"NA"
"68351",2023-10-20 11:24:00,0.975,-0.1934,"NA"
"68352",2023-10-20 11:27:00,0.975,-0.1934,"NA"
"68353",2023-10-20 11:30:00,0.968,-0.1636,"NA"
"68354",2023-10-20 11:33:00,0.968,-0.1636,"NA"
"68355",2023-10-20 11:36:00,0.957,-0.1625,"NA"
"68356",2023-10-20 11:39:00,0.957,-0.1625,"NA"
"68357",2023-10-20 11:42:00,0.943,-0.1776,"NA"
"68358",2023-10-20 11:45:00,0.943,-0.1776,"NA"
"68359",2023-10-20 11:48:00,0.933,-0.1713,"NA"
"68360",2023-10-20 11:51:00,0.933,-0.1713,"NA"
"68361",2023-10-20 11:54:00,0.923,-0.1485,"NA"
"68362",2023-10-20 11:57:00,0.923,-0.1485,"NA"
"68363",2023-10-20 12:00:00,0.914,-0.134,"NA"
"68364",2023-10-20 12:03:00,0.914,-0.134,"NA"
"68365",2023-10-20 12:06:00,0.917,-0.1383,"NA"
"68366",2023-10-20 12:09:00,0.917,-0.1383,"NA"
"68367",2023-10-20 12:12:00,0.914,-0.1123,"NA"
"68368",2023-10-20 12:15:00,0.914,-0.1123,"NA"
"68369",2023-10-20 12:18:00,0.913,-0.157,"NA"
"68370",2023-10-20 12:21:00,0.913,-0.157,"NA"
"68371",2023-10-20 12:24:00,0.915,-0.1193,"NA"
"68372",2023-10-20 12:27:00,0.915,-0.1193,"NA"
"68373",2023-10-20 12:30:00,0.919,-0.096,"NA"
"68374",2023-10-20 12:33:00,0.919,-0.096,"NA"
"68375",2023-10-20 12:36:00,0.92,-0.118,"NA"
"68376",2023-10-20 12:39:00,0.92,-0.118,"NA"
"68377",2023-10-20 12:42:00,0.919,-0.1383,"NA"
"68378",2023-10-20 12:45:00,0.919,-0.1383,"NA"
"68379",2023-10-20 12:48:00,0.917,-0.1572,"NA"
"68380",2023-10-20 12:51:00,0.917,-0.1572,"NA"
"68381",2023-10-20 12:54:00,0.915,-0.1643,"NA"
"68382",2023-10-20 12:57:00,0.915,-0.1643,"NA"
"68383",2023-10-20 13:00:00,0.906,-0.1303,"NA"
"68384",2023-10-20 13:03:00,0.906,-0.1303,"NA"
"68385",2023-10-20 13:06:00,0.894,-0.132,"NA"
"68386",2023-10-20 13:09:00,0.894,-0.132,"NA"
"68387",2023-10-20 13:12:00,0.89,-0.1587,"NA"
"68388",2023-10-20 13:15:00,0.89,-0.1587,"NA"
"68389",2023-10-20 13:18:00,0.884,-0.1535,"NA"
"68390",2023-10-20 13:21:00,0.884,-0.1535,"NA"
"68391",2023-10-20 13:24:00,0.874,-0.1375,"NA"
"68392",2023-10-20 13:27:00,0.874,-0.1375,"NA"
"68393",2023-10-20 13:30:00,0.865,-0.1445,"NA"
"68394",2023-10-20 13:33:00,0.865,-0.1445,"NA"
"68395",2023-10-20 13:36:00,0.851,-0.1387,"NA"
"68396",2023-10-20 13:39:00,0.851,-0.1387,"NA"
"68397",2023-10-20 13:42:00,0.846,-0.1312,"NA"
"68398",2023-10-20 13:45:00,0.846,-0.1312,"NA"
"68399",2023-10-20 13:48:00,0.837,-0.1367,"NA"
"68400",2023-10-20 13:51:00,0.837,-0.1367,"NA"
"68401",2023-10-20 13:54:00,0.837,-0.0812,"NA"
"68402",2023-10-20 13:57:00,0.837,-0.0812,"NA"
"68403",2023-10-20 14:00:00,0.835,-0.1019,"NA"
"68404",2023-10-20 14:03:00,0.835,-0.1019,"NA"
"68405",2023-10-20 14:06:00,0.835,-0.0648,"NA"
"68406",2023-10-20 14:09:00,0.835,-0.0648,"NA"
"68407",2023-10-20 14:12:00,0.837,-0.0466,"NA"
"68408",2023-10-20 14:15:00,0.837,-0.0466,"NA"
"68409",2023-10-20 14:18:00,0.836,-0.0775,"NA"
"68410",2023-10-20 14:21:00,0.836,-0.0775,"NA"
"68411",2023-10-20 14:24:00,0.843,-0.0528,"NA"
"68412",2023-10-20 14:27:00,0.843,-0.0528,"NA"
"68413",2023-10-20 14:30:00,0.848,-0.0681,"NA"
"68414",2023-10-20 14:33:00,0.848,-0.0681,"NA"
"68415",2023-10-20 14:36:00,0.853,-0.0561,"NA"
"68416",2023-10-20 14:39:00,0.853,-0.0561,"NA"
"68417",2023-10-20 14:42:00,0.862,-0.0423,"NA"
"68418",2023-10-20 14:45:00,0.862,-0.0423,"NA"
"68419",2023-10-20 14:48:00,0.869,-0.035,"NA"
"68420",2023-10-20 14:51:00,0.869,-0.035,"NA"
"68421",2023-10-20 14:54:00,0.876,-0.0527,"NA"
"68422",2023-10-20 14:57:00,0.876,-0.0527,"NA"
"68423",2023-10-20 15:00:00,0.885,-0.0368,"NA"
"68424",2023-10-20 15:03:00,0.885,-0.0368,"NA"
"68425",2023-10-20 15:06:00,0.889,-0.056,"NA"
"68426",2023-10-20 15:09:00,0.889,-0.056,"NA"
"68427",2023-10-20 15:12:00,0.892,-0.0437,"NA"
"68428",2023-10-20 15:15:00,0.892,-0.0437,"NA"
"68429",2023-10-20 15:18:00,0.901,-0.0218,"NA"
"68430",2023-10-20 15:21:00,0.901,-0.0218,"NA"
"68431",2023-10-20 15:24:00,0.909,-0.0085,"NA"
"68432",2023-10-20 15:27:00,0.909,-0.0085,"NA"
"68433",2023-10-20 15:30:00,0.909,-0.086,"NA"
"68434",2023-10-20 15:33:00,0.909,-0.086,"NA"
"68435",2023-10-20 15:36:00,0.909,-0.09,"NA"
"68436",2023-10-20 15:39:00,0.909,-0.09,"NA"
"68437",2023-10-20 15:42:00,0.913,-0.0521,"NA"
"68438",2023-10-20 15:45:00,0.913,-0.0521,"NA"
"68439",2023-10-20 15:48:00,0.924,-0.034,"NA"
"68440",2023-10-20 15:51:00,0.924,-0.034,"NA"
"68441",2023-10-20 15:54:00,0.93,-0.0742,"NA"
"68442",2023-10-20 15:57:00,0.93,-0.0742,"NA"
"68443",2023-10-20 16:00:00,0.926,-0.096,"NA"
"68444",2023-10-20 16:03:00,0.926,-0.096,"NA"
"68445",2023-10-20 16:06:00,0.921,-0.0876,"NA"
"68446",2023-10-20 16:09:00,0.921,-0.0876,"NA"
"68447",2023-10-20 16:12:00,0.918,-0.0857,"NA"
"68448",2023-10-20 16:15:00,0.918,-0.0857,"NA"
"68449",2023-10-20 16:18:00,0.929,0.0227,"NA"
"68450",2023-10-20 16:21:00,0.929,0.0227,"NA"
"68451",2023-10-20 16:24:00,0.945,0.0277,"NA"
"68452",2023-10-20 16:27:00,0.945,0.0277,"NA"
"68453",2023-10-20 16:30:00,0.961,0.0879,"NA"
"68454",2023-10-20 16:33:00,0.961,0.0879,"NA"
"68455",2023-10-20 16:36:00,0.986,0.148,"NA"
"68456",2023-10-20 16:39:00,0.986,0.148,"NA"
"68457",2023-10-20 16:42:00,1.003,0.189,"NA"
"68458",2023-10-20 16:45:00,1.003,0.189,"NA"
"68459",2023-10-20 16:48:00,1.012,0.1354,"NA"
"68460",2023-10-20 16:51:00,1.012,0.1354,"NA"
"68461",2023-10-20 16:54:00,1.019,0.124,"NA"
"68462",2023-10-20 16:57:00,1.019,0.124,"NA"
"68463",2023-10-20 17:00:00,1.031,0.1668,"NA"
"68464",2023-10-20 17:03:00,1.031,0.1668,"NA"
"68465",2023-10-20 17:06:00,1.046,0.2872,"NA"
"68466",2023-10-20 17:09:00,1.046,0.2872,"NA"
"68467",2023-10-20 17:12:00,1.057,0.2748,"NA"
"68468",2023-10-20 17:15:00,1.057,0.2748,"NA"
"68469",2023-10-20 17:18:00,1.057,0.1819,"NA"
"68470",2023-10-20 17:21:00,1.057,0.1819,"NA"
"68471",2023-10-20 17:24:00,1.056,0.0611,"NA"
"68472",2023-10-20 17:27:00,1.056,0.0611,"NA"
"68473",2023-10-20 17:30:00,1.048,-0.1555,"NA"
"68474",2023-10-20 17:33:00,1.048,-0.1555,"NA"
"68475",2023-10-20 17:36:00,1.042,-0.161,"NA"
"68476",2023-10-20 17:39:00,1.042,-0.161,"NA"
"68477",2023-10-20 17:42:00,1.043,-0.0317,"NA"
"68478",2023-10-20 17:45:00,1.043,-0.0317,"NA"
"68479",2023-10-20 17:48:00,1.047,0.0902,"NA"
"68480",2023-10-20 17:51:00,1.047,0.0902,"NA"
"68481",2023-10-20 17:54:00,1.062,0.3311,"NA"
"68482",2023-10-20 17:57:00,1.062,0.3311,"NA"
"68483",2023-10-20 18:00:00,1.077,0.3812,"NA"
"68484",2023-10-20 18:03:00,1.077,0.3812,"NA"
"68485",2023-10-20 18:06:00,1.088,0.3948,"NA"
"68486",2023-10-20 18:09:00,1.088,0.3948,"NA"
"68487",2023-10-20 18:12:00,1.097,0.3804,"NA"
"68488",2023-10-20 18:15:00,1.097,0.3804,"NA"
"68489",2023-10-20 18:18:00,1.111,0.5091,"NA"
"68490",2023-10-20 18:21:00,1.111,0.5091,"NA"
"68491",2023-10-20 18:24:00,1.128,0.6105,"NA"
"68492",2023-10-20 18:27:00,1.128,0.6105,"NA"
"68493",2023-10-20 18:30:00,1.141,0.605,"NA"
"68494",2023-10-20 18:33:00,1.141,0.605,"NA"
"68495",2023-10-20 18:36:00,1.149,0.5702,"NA"
"68496",2023-10-20 18:39:00,1.149,0.5702,"NA"
"68497",2023-10-20 18:42:00,1.155,0.5502,"NA"
"68498",2023-10-20 18:45:00,1.155,0.5502,"NA"
"68499",2023-10-20 18:48:00,1.165,0.5815,"NA"
"68500",2023-10-20 18:51:00,1.165,0.5815,"NA"
"68501",2023-10-20 18:54:00,1.172,0.5163,"NA"
"68502",2023-10-20 18:57:00,1.172,0.5163,"NA"
"68503",2023-10-20 19:00:00,1.175,0.4565,"NA"
"68504",2023-10-20 19:03:00,1.175,0.4565,"NA"
"68505",2023-10-20 19:06:00,1.175,0.3709,"NA"
"68506",2023-10-20 19:09:00,1.175,0.3709,"NA"
"68507",2023-10-20 19:12:00,1.177,0.4321,"NA"
"68508",2023-10-20 19:15:00,1.177,0.4321,"NA"
"68509",2023-10-20 19:18:00,1.18,0.4605,"NA"
"68510",2023-10-20 19:21:00,1.18,0.4605,"NA"
"68511",2023-10-20 19:24:00,1.18,0.3496,"NA"
"68512",2023-10-20 19:27:00,1.18,0.3496,"NA"
"68513",2023-10-20 19:30:00,1.182,0.45,"NA"
"68514",2023-10-20 19:33:00,1.182,0.45,"NA"
"68515",2023-10-20 19:36:00,1.195,0.7114,"NA"
"68516",2023-10-20 19:39:00,1.195,0.7114,"NA"
"68517",2023-10-20 19:42:00,1.209,0.7959,"NA"
"68518",2023-10-20 19:45:00,1.209,0.7959,"NA"
"68519",2023-10-20 19:48:00,1.218,0.7831,"NA"
"68520",2023-10-20 19:51:00,1.218,0.7831,"NA"
"68521",2023-10-20 19:54:00,1.225,0.7115,"NA"
"68522",2023-10-20 19:57:00,1.225,0.7115,"NA"
"68523",2023-10-20 20:00:00,1.232,0.733,"NA"
"68524",2023-10-20 20:03:00,1.232,0.733,"NA"
"68525",2023-10-20 20:06:00,1.242,0.7852,"NA"
"68526",2023-10-20 20:09:00,1.242,0.7852,"NA"
"68527",2023-10-20 20:12:00,1.245,0.6028,"NA"
"68528",2023-10-20 20:15:00,1.245,0.6028,"NA"
"68529",2023-10-20 20:18:00,1.245,0.5386,"NA"
"68530",2023-10-20 20:21:00,1.245,0.5386,"NA"
"68531",2023-10-20 20:24:00,1.245,0.4368,"NA"
"68532",2023-10-20 20:27:00,1.245,0.4368,"NA"
"68533",2023-10-20 20:30:00,1.242,0.2856,"NA"
"68534",2023-10-20 20:33:00,1.242,0.2856,"NA"
"68535",2023-10-20 20:36:00,1.238,0.165,"NA"
"68536",2023-10-20 20:39:00,1.238,0.165,"NA"
"68537",2023-10-20 20:42:00,1.23,-0.047,"NA"
"68538",2023-10-20 20:45:00,1.23,-0.047,"NA"
"68539",2023-10-20 20:48:00,1.224,-0.1624,"NA"
"68540",2023-10-20 20:51:00,1.224,-0.1624,"NA"
"68541",2023-10-20 20:54:00,1.216,-0.2387,"NA"
"68542",2023-10-20 20:57:00,1.216,-0.2387,"NA"
"68543",2023-10-20 21:00:00,1.207,-0.301,"NA"
"68544",2023-10-20 21:03:00,1.207,-0.301,"NA"
"68545",2023-10-20 21:06:00,1.203,-0.2321,"NA"
"68546",2023-10-20 21:09:00,1.203,-0.2321,"NA"
"68547",2023-10-20 21:12:00,1.196,-0.2237,"NA"
"68548",2023-10-20 21:15:00,1.196,-0.2237,"NA"
"68549",2023-10-20 21:18:00,1.196,-0.2103,"NA"
"68550",2023-10-20 21:21:00,1.196,-0.2103,"NA"
"68551",2023-10-20 21:24:00,1.195,-0.1914,"NA"
"68552",2023-10-20 21:27:00,1.195,-0.1914,"NA"
"68553",2023-10-20 21:30:00,1.199,-0.0315,"NA"
"68554",2023-10-20 21:33:00,1.199,-0.0315,"NA"
"68555",2023-10-20 21:36:00,1.201,0.0461,"NA"
"68556",2023-10-20 21:39:00,1.201,0.0461,"NA"
"68557",2023-10-20 21:42:00,1.201,-0.0251,"NA"
"68558",2023-10-20 21:45:00,1.201,-0.0251,"NA"
"68559",2023-10-20 21:48:00,1.2,-0.074,"NA"
"68560",2023-10-20 21:51:00,1.2,-0.074,"NA"
"68561",2023-10-20 21:54:00,1.201,0.0085,"NA"
"68562",2023-10-20 21:57:00,1.201,0.0085,"NA"
"68563",2023-10-20 22:00:00,1.201,0.0302,"NA"
"68564",2023-10-20 22:03:00,1.201,0.0302,"NA"
"68565",2023-10-20 22:06:00,1.199,-0.1428,"NA"
"68566",2023-10-20 22:09:00,1.199,-0.1428,"NA"
"68567",2023-10-20 22:12:00,1.192,-0.2344,"NA"
"68568",2023-10-20 22:15:00,1.192,-0.2344,"NA"
"68569",2023-10-20 22:18:00,1.179,-0.3475,"NA"
"68570",2023-10-20 22:21:00,1.179,-0.3475,"NA"
"68571",2023-10-20 22:24:00,1.169,-0.3665,"NA"
"68572",2023-10-20 22:27:00,1.169,-0.3665,"NA"
"68573",2023-10-20 22:30:00,1.165,-0.3185,"NA"
"68574",2023-10-20 22:33:00,1.165,-0.3185,"NA"
"68575",2023-10-20 22:36:00,1.166,-0.2113,"NA"
"68576",2023-10-20 22:39:00,1.166,-0.2113,"NA"
"68577",2023-10-20 22:42:00,1.162,-0.2439,"NA"
"68578",2023-10-20 22:45:00,1.162,-0.2439,"NA"
"68579",2023-10-20 22:48:00,1.155,-0.2943,"NA"
"68580",2023-10-20 22:51:00,1.155,-0.2943,"NA"
"68581",2023-10-20 22:54:00,1.153,-0.2393,"NA"
"68582",2023-10-20 22:57:00,1.153,-0.2393,"NA"
"68583",2023-10-20 23:00:00,1.149,-0.2368,"NA"
"68584",2023-10-20 23:03:00,1.149,-0.2368,"NA"
"68585",2023-10-20 23:06:00,1.143,-0.2878,"NA"
"68586",2023-10-20 23:09:00,1.143,-0.2878,"NA"
"68587",2023-10-20 23:12:00,1.141,-0.2187,"NA"
"68588",2023-10-20 23:15:00,1.141,-0.2187,"NA"
"68589",2023-10-20 23:18:00,1.141,-0.182,"NA"
"68590",2023-10-20 23:21:00,1.141,-0.182,"NA"
"68591",2023-10-20 23:24:00,1.14,-0.1752,"NA"
"68592",2023-10-20 23:27:00,1.14,-0.1752,"NA"
"68593",2023-10-20 23:30:00,1.134,-0.2446,"NA"
"68594",2023-10-20 23:33:00,1.134,-0.2446,"NA"
"68595",2023-10-20 23:36:00,1.129,-0.207,"NA"
"68596",2023-10-20 23:39:00,1.129,-0.207,"NA"
"68597",2023-10-20 23:42:00,1.125,-0.2319,"NA"
"68598",2023-10-20 23:45:00,1.125,-0.2319,"NA"
"68599",2023-10-20 23:48:00,1.098,-0.3313,"NA"
"68600",2023-10-20 23:51:00,1.098,-0.3313,"NA"
"68601",2023-10-20 23:54:00,1.108,-0.3439,"NA"
"68602",2023-10-20 23:57:00,1.108,-0.3439,"NA"
"68603",2023-10-21,1.1,-0.3963,"NA"
"68604",2023-10-21 00:03:00,1.1,-0.3963,"NA"
"68605",2023-10-21 00:06:00,1.091,-0.4189,"NA"
"68606",2023-10-21 00:09:00,1.091,-0.4189,"NA"
"68607",2023-10-21 00:12:00,1.083,-0.3968,"NA"
"68608",2023-10-21 00:15:00,1.083,-0.3968,"NA"
"68609",2023-10-21 00:18:00,1.075,-0.4117,"NA"
"68610",2023-10-21 00:21:00,1.075,-0.4117,"NA"
"68611",2023-10-21 00:24:00,1.065,-0.4322,"NA"
"68612",2023-10-21 00:27:00,1.065,-0.4322,"NA"
"68613",2023-10-21 00:30:00,1.055,-0.4649,"NA"
"68614",2023-10-21 00:33:00,1.055,-0.4649,"NA"
"68615",2023-10-21 00:36:00,1.044,-0.479,"NA"
"68616",2023-10-21 00:39:00,1.044,-0.479,"NA"
"68617",2023-10-21 00:42:00,1.038,-0.4402,"NA"
"68618",2023-10-21 00:45:00,1.038,-0.4402,"NA"
"68619",2023-10-21 00:48:00,1.035,-0.3797,"NA"
"68620",2023-10-21 00:51:00,1.035,-0.3797,"NA"
"68621",2023-10-21 00:54:00,1.033,-0.3386,"NA"
"68622",2023-10-21 00:57:00,1.033,-0.3386,"NA"
"68623",2023-10-21 01:00:00,1.03,-0.3295,"NA"
"68624",2023-10-21 01:03:00,1.03,-0.3295,"NA"
"68625",2023-10-21 01:06:00,1.026,-0.3163,"NA"
"68626",2023-10-21 01:09:00,1.026,-0.3163,"NA"
"68627",2023-10-21 01:12:00,1.019,-0.3447,"NA"
"68628",2023-10-21 01:15:00,1.019,-0.3447,"NA"
"68629",2023-10-21 01:18:00,1.012,-0.3247,"NA"
"68630",2023-10-21 01:21:00,1.012,-0.3247,"NA"
"68631",2023-10-21 01:24:00,1.007,-0.3153,"NA"
"68632",2023-10-21 01:27:00,1.007,-0.3153,"NA"
"68633",2023-10-21 01:30:00,1.003,-0.3234,"NA"
"68634",2023-10-21 01:33:00,1.003,-0.3234,"NA"
"68635",2023-10-21 01:36:00,0.998,-0.3261,"NA"
"68636",2023-10-21 01:39:00,0.998,-0.3261,"NA"
"68637",2023-10-21 01:42:00,0.986,-0.3408,"NA"
"68638",2023-10-21 01:45:00,0.986,-0.3408,"NA"
"68639",2023-10-21 01:48:00,0.98,-0.3049,"NA"
"68640",2023-10-21 01:51:00,0.98,-0.3049,"NA"
"68641",2023-10-21 01:54:00,0.979,-0.2423,"NA"
"68642",2023-10-21 01:57:00,0.979,-0.2423,"NA"
"68643",2023-10-21 02:00:00,0.978,-0.2517,"NA"
"68644",2023-10-21 02:03:00,0.978,-0.2517,"NA"
"68645",2023-10-21 02:06:00,0.977,-0.2286,"NA"
"68646",2023-10-21 02:09:00,0.977,-0.2286,"NA"
"68647",2023-10-21 02:12:00,0.973,-0.2405,"NA"
"68648",2023-10-21 02:15:00,0.973,-0.2405,"NA"
"68649",2023-10-21 02:18:00,0.966,-0.2429,"NA"
"68650",2023-10-21 02:21:00,0.966,-0.2429,"NA"
"68651",2023-10-21 02:24:00,0.963,-0.2127,"NA"
"68652",2023-10-21 02:27:00,0.963,-0.2127,"NA"
"68653",2023-10-21 02:30:00,0.958,-0.2145,"NA"
"68654",2023-10-21 02:33:00,0.958,-0.2145,"NA"
"68655",2023-10-21 02:36:00,0.953,-0.2022,"NA"
"68656",2023-10-21 02:39:00,0.953,-0.2022,"NA"
"68657",2023-10-21 02:42:00,0.95,-0.1964,"NA"
"68658",2023-10-21 02:45:00,0.95,-0.1964,"NA"
"68659",2023-10-21 02:48:00,0.944,-0.1885,"NA"
"68660",2023-10-21 02:51:00,0.944,-0.1885,"NA"
"68661",2023-10-21 02:54:00,0.942,-0.1674,"NA"
"68662",2023-10-21 02:57:00,0.942,-0.1674,"NA"
"68663",2023-10-21 03:00:00,0.939,-0.1576,"NA"
"68664",2023-10-21 03:03:00,0.939,-0.1576,"NA"
"68665",2023-10-21 03:06:00,0.932,-0.1858,"NA"
"68666",2023-10-21 03:09:00,0.932,-0.1858,"NA"
"68667",2023-10-21 03:12:00,0.928,-0.1717,"NA"
"68668",2023-10-21 03:15:00,0.928,-0.1717,"NA"
"68669",2023-10-21 03:18:00,0.922,-0.1978,"NA"
"68670",2023-10-21 03:21:00,0.922,-0.1978,"NA"
"68671",2023-10-21 03:24:00,0.915,-0.1887,"NA"
"68672",2023-10-21 03:27:00,0.915,-0.1887,"NA"
"68673",2023-10-21 03:30:00,0.911,-0.1704,"NA"
"68674",2023-10-21 03:33:00,0.911,-0.1704,"NA"
"68675",2023-10-21 03:36:00,0.911,-0.1762,"NA"
"68676",2023-10-21 03:39:00,0.911,-0.1762,"NA"
"68677",2023-10-21 03:42:00,0.913,-0.1478,"NA"
"68678",2023-10-21 03:45:00,0.913,-0.1478,"NA"
"68679",2023-10-21 03:48:00,0.909,-0.1689,"NA"
"68680",2023-10-21 03:51:00,0.909,-0.1689,"NA"
"68681",2023-10-21 03:54:00,0.909,-0.1269,"NA"
"68682",2023-10-21 03:57:00,0.909,-0.1269,"NA"
"68683",2023-10-21 04:00:00,0.915,-0.074,"NA"
"68684",2023-10-21 04:03:00,0.915,-0.074,"NA"
"68685",2023-10-21 04:06:00,0.916,-0.0969,"NA"
"68686",2023-10-21 04:09:00,0.916,-0.0969,"NA"
"68687",2023-10-21 04:12:00,0.917,-0.0737,"NA"
"68688",2023-10-21 04:15:00,0.917,-0.0737,"NA"
"68689",2023-10-21 04:18:00,0.919,-0.0732,"NA"
"68690",2023-10-21 04:21:00,0.919,-0.0732,"NA"
"68691",2023-10-21 04:24:00,0.922,-0.0759,"NA"
"68692",2023-10-21 04:27:00,0.922,-0.0759,"NA"
"68693",2023-10-21 04:30:00,0.924,-0.0876,"NA"
"68694",2023-10-21 04:33:00,0.924,-0.0876,"NA"
"68695",2023-10-21 04:36:00,0.922,-0.1279,"NA"
"68696",2023-10-21 04:39:00,0.922,-0.1279,"NA"
"68697",2023-10-21 04:42:00,0.921,-0.1083,"NA"
"68698",2023-10-21 04:45:00,0.921,-0.1083,"NA"
"68699",2023-10-21 04:48:00,0.923,-0.0975,"NA"
"68700",2023-10-21 04:51:00,0.923,-0.0975,"NA"
"68701",2023-10-21 04:54:00,0.925,-0.1021,"NA"
"68702",2023-10-21 04:57:00,0.925,-0.1021,"NA"
"68703",2023-10-21 05:00:00,0.925,-0.1085,"NA"
"68704",2023-10-21 05:03:00,0.925,-0.1085,"NA"
"68705",2023-10-21 05:06:00,0.923,-0.1295,"NA"
"68706",2023-10-21 05:09:00,0.923,-0.1295,"NA"
"68707",2023-10-21 05:12:00,0.92,-0.1226,"NA"
"68708",2023-10-21 05:15:00,0.92,-0.1226,"NA"
"68709",2023-10-21 05:18:00,0.921,-0.0963,"NA"
"68710",2023-10-21 05:21:00,0.921,-0.0963,"NA"
"68711",2023-10-21 05:24:00,0.925,-0.0682,"NA"
"68712",2023-10-21 05:27:00,0.925,-0.0682,"NA"
"68713",2023-10-21 05:30:00,0.933,-0.016,"NA"
"68714",2023-10-21 05:33:00,0.933,-0.016,"NA"
"68715",2023-10-21 05:36:00,0.941,0.0014,"NA"
"68716",2023-10-21 05:39:00,0.941,0.0014,"NA"
"68717",2023-10-21 05:42:00,0.946,-0.0479,"NA"
"68718",2023-10-21 05:45:00,0.946,-0.0479,"NA"
"68719",2023-10-21 05:48:00,0.948,-0.051,"NA"
"68720",2023-10-21 05:51:00,0.948,-0.051,"NA"
"68721",2023-10-21 05:54:00,0.948,-0.0909,"NA"
"68722",2023-10-21 05:57:00,0.948,-0.0909,"NA"
"68723",2023-10-21 06:00:00,0.948,-0.0685,"NA"
"68724",2023-10-21 06:03:00,0.948,-0.0685,"NA"
"68725",2023-10-21 06:06:00,0.952,-0.0215,"NA"
"68726",2023-10-21 06:09:00,0.952,-0.0215,"NA"
"68727",2023-10-21 06:12:00,0.953,-0.0609,"NA"
"68728",2023-10-21 06:15:00,0.953,-0.0609,"NA"
"68729",2023-10-21 06:18:00,0.951,-0.1075,"NA"
"68730",2023-10-21 06:21:00,0.951,-0.1075,"NA"
"68731",2023-10-21 06:24:00,0.948,-0.1032,"NA"
"68732",2023-10-21 06:27:00,0.948,-0.1032,"NA"
"68733",2023-10-21 06:30:00,0.947,-0.0742,"NA"
"68734",2023-10-21 06:33:00,0.947,-0.0742,"NA"
"68735",2023-10-21 06:36:00,0.949,-0.0767,"NA"
"68736",2023-10-21 06:39:00,0.949,-0.0767,"NA"
"68737",2023-10-21 06:42:00,0.949,-0.0812,"NA"
"68738",2023-10-21 06:45:00,0.949,-0.0812,"NA"
"68739",2023-10-21 06:48:00,0.947,-0.091,"NA"
"68740",2023-10-21 06:51:00,0.947,-0.091,"NA"
"68741",2023-10-21 06:54:00,0.944,-0.0978,"NA"
"68742",2023-10-21 06:57:00,0.944,-0.0978,"NA"
"68743",2023-10-21 07:00:00,0.943,-0.0676,"NA"
"68744",2023-10-21 07:03:00,0.943,-0.0676,"NA"
"68745",2023-10-21 07:06:00,0.943,-0.0508,"NA"
"68746",2023-10-21 07:09:00,0.943,-0.0508,"NA"
"68747",2023-10-21 07:12:00,0.945,-0.0208,"NA"
"68748",2023-10-21 07:15:00,0.945,-0.0208,"NA"
"68749",2023-10-21 07:18:00,0.947,-0.0378,"NA"
"68750",2023-10-21 07:21:00,0.947,-0.0378,"NA"
"68751",2023-10-21 07:24:00,0.948,-0.0516,"NA"
"68752",2023-10-21 07:27:00,0.948,-0.0516,"NA"
"68753",2023-10-21 07:30:00,0.95,-0.0226,"NA"
"68754",2023-10-21 07:33:00,0.95,-0.0226,"NA"
