"","datetime_15min","depth_m","temp_c","salinity_ppt","odo_mg_l","chlorophyll_ug_l","p_h","amb_t_c","ch4d_ppm","co2d_ppm","h2o_ppm","radon_concentration_rad7","radon_concentration_uncertainty_rad7","rh_sample_rad7","total_counts_rad7","water_depth","flowrate","cross_area","mean_velocity","total_volume","temp_k","ln_pH2O","pH2O","pCH4_uatm","pCH4_atm","CH4_M","CH4_nM","CH4_gL","CH4_mgL","CH4_ugL","C_CH4_nM","Kh","Beta1","Beta2","Beta","Kw","Rad_w_Bqm3","Rad_err_w_Bqm3"
"139",2024-01-29 19:00:00,NA,NA,NA,NA,NA,NA,16.9719273333333,58.7229627777778,1022.6185,1386.24960555556,977.5138,230.3601,30,176,1.1113,0.030865,2.14895,0.01405,4138.14595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2024-01-29 20:00:00,NA,NA,NA,NA,NA,NA,16.7487590555556,57.5342242222222,1076.16837222222,1394.15079444444,977.5138,230.3601,30,176,1.0964,-0.043115,2.1213,-0.02045,4044.68335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2024-01-29 21:00:00,NA,NA,NA,NA,NA,NA,16.5396954444444,54.2159348888889,1218.26791111111,1385.92394444444,977.5138,230.3601,30,176,1.08155,-0.09757,2.09385,-0.0466,3739.22615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2024-01-29 22:00:00,NA,NA,NA,NA,NA,NA,16.3746553888889,51.1408301111111,1507.40461111111,1394.66453333333,977.5138,230.3601,30,176,1.02935,-0.191145,1.997,-0.0958,3177.1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2024-01-29 23:00:00,NA,NA,NA,NA,NA,NA,16.2693009444444,46.8983669444444,1903.666,1392.72022777778,977.5138,230.3601,30,176,0.99365,-0.177335,1.93105,-0.09175,2507.88775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2024-01-30,NA,NA,NA,NA,NA,NA,16.2311957222222,45.2773304444444,2192.78681111111,1382.84121111111,977.5138,230.3601,30,176,0.9642,-0.094965,1.8767,-0.0508,1995.43015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2024-01-30 01:00:00,NA,NA,NA,NA,NA,NA,16.1297191111111,47.1397080555556,2361.58255,1379.85041666667,977.5138,230.3601,30,176,0.98365,-0.026785,1.9126,-0.0139,1814.90585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2024-01-30 02:00:00,NA,NA,NA,NA,NA,NA,15.9740245,50.0446261111111,2435.98358333333,1378.10076666667,977.5138,230.3601,30,176,0.99545,-0.006175,1.93435,-0.0033,1755.9304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2024-01-30 03:00:00,NA,NA,NA,NA,NA,NA,15.7992765,57.0236962777778,2221.62253333333,1350.88797777778,977.5138,230.3601,30,176,1.0372,0.190485,2.01165,0.0942,2037.88225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2024-01-30 04:00:00,NA,NA,NA,NA,NA,NA,15.6088185,56.7847775555556,1453.51340555556,1355.35315,977.5138,230.3601,30,176,1.08325,0.25288,2.09715,0.12045,2870.61655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2024-01-30 05:00:00,NA,NA,NA,NA,NA,NA,15.521924,57.8752225555556,1004.77400277778,1351.20895,977.5138,230.3601,30,176,1.12175,0.439675,2.1683,0.2027,4132.8528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2024-01-30 06:00:00,NA,NA,NA,NA,NA,NA,15.5609910555556,66.5484641666667,753.874649444444,1285.06341666667,977.5138,230.3601,30,176,1.14705,0.35448,2.2152,0.1601,5571.96205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2024-01-30 07:00:00,NA,NA,NA,NA,NA,NA,15.5000652777778,72.0085414444444,609.634464444444,1238.46581666667,977.5138,230.3601,30,176,1.15745,0.217795,2.23435,0.0976,6560.83545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2024-01-30 08:00:00,NA,NA,NA,NA,NA,NA,15.4351809444444,73.7634492222222,600.751635555556,1229.82987222222,977.5138,230.3601,30,176,1.16565,-0.07924,2.24965,-0.03495,6895.84455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",2024-01-30 09:00:00,NA,NA,NA,NA,NA,NA,15.4825947222222,68.5589623333333,871.534892222222,1263.47399444444,977.5138,230.3601,30,176,1.1429,-0.25871,2.20755,-0.11745,6185.25185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2024-01-30 10:00:00,NA,NA,NA,NA,NA,NA,15.6901257777778,58.8024292777778,1376.00575555556,1302.30716666667,977.5138,230.3601,30,176,1.09505,-0.426735,2.1188,-0.2019,4969.39385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2024-01-30 11:00:00,1.27966666666667,5.69366666666667,3.21,10.9411111111111,32.1744444444444,7.05555555555556,16.0039679444444,48.3787543888889,1520.75467222222,1374.61563888889,977.5138,230.3601,30,176,1.04715,-0.33742,2.03035,-0.16595,3512.45495,278.843666666667,-4.70765936155859,0.00902587964185054,47.9420935745521,4.79420935745521e-05,7.02274963517469e-08,70.2274963517469,1.12644904148202e-06,0.00112644904148202,1.12644904148202,100.65889660873,0.00209959326144572,-0.919489471185102,-0.020960593334443,0.390452067185956,0.398590833138245,389.628039946131,91.8194241808093
"156",2024-01-30 12:00:00,1.2331,5.8577,2.981,11.553,25.96,6.99,16.5424515,40.4687878333333,1420.81463888889,1355.53569444444,977.5138,230.3601,30,176,0.28285,-0.07739,0.6161,-0.12165,2754.4877,279.0077,-4.6962895325257,0.00912908796784473,40.0993447092508,4.00993447092508e-05,5.87391241038989e-08,58.7391241038989,9.42175550626539e-07,0.000942175550626539,0.942175550626539,83.9394920454808,0.00209328837301713,-0.926482612094865,-0.0193837106815274,0.388342994749606,0.396671007784,387.751384168768,91.3771730202231
"157",2024-01-30 13:00:00,1.2185,6.5861,3.835,13.414,82.158,7.71,17.1433144444444,40.6708127222222,841.605889444444,1404.92956666667,977.5138,230.3601,30,176,0.09795,-0.009505,0.274,-0.0342,2628.093,279.7361,-4.64598236543687,0.00960009469210774,40.2803690688839,4.02803690688839e-05,5.90042958268639e-08,59.0042958268639,9.46428905062897e-07,0.000946428905062897,0.946428905062897,82.1493074731948,0.00203943780486992,-0.957306919943726,-0.0244775622171179,0.37464196010138,0.383675199762459,375.04780248556,88.3834573847999
"158",2024-01-30 14:00:00,1.2417,7.4611,5.94,16.49,249.035,8.717,17.5637431666667,55.3414803333333,98.4309012777778,1518.35173888889,977.5138,230.3601,30,176,0.09935,0.00589,0.2771,0.02145,2637.0892,280.6111,-4.58593885615332,0.0101941749195663,54.7773196025076,5.47773196025076e-05,8.02400088465372e-08,80.2400088465372,1.28704974189846e-06,0.00128704974189846,1.28704974189846,107.531264803294,0.00196306182163706,-0.993844138740698,-0.0370811699082019,0.356676771727669,0.36641940786729,358.180027778104,84.4084114382497
"159",2024-01-30 15:00:00,1.1749,6.5246,4.935,15.381,225.539,7.917,17.6527940782123,61.438128547486,49.9376763128492,1506.85216759777,977.5138,230.3601,30,176,0.2531,0.066595,0.5563,0.0918,2585.3237,279.6746,-4.65021848095606,0.00955951359621126,60.8508099223106,6.08508099223106e-05,8.91367004065974e-08,89.1367004065974,1.42975267452182e-06,0.00142975267452182,1.42975267452182,123.374477448764,0.00202749113128122,-0.954718780950778,-0.0315478525558142,0.372966515738269,0.381875383864155,373.288457607509,87.9688516144852
"160",2024-01-30 16:00:00,1.384,7.2297,5.698,15.15,130.188,8.558,17.5040660555556,61.3502041666667,55.1715171666667,1498.09729444444,NA,NA,NA,NA,1.0297,0.48648,1.99805,0.2365,3730.02165,280.3797,-4.60177674634139,0.0100339925222343,60.7346166768208,6.07346166768208e-05,8.89664958928742e-08,88.9664958928742,1.4270225941217e-06,0.0014270225941217,1.4270225941217,120.168906953817,0.00197859002870235,-0.984233415180164,-0.0357792096033359,0.360590387768764,0.370134449004173,NA,NA
"161",2024-01-30 17:00:00,1.4499,7.1142,5.953,12.686,54.371,8.277,17.2687207222222,65.8216755,126.855586611111,1412.72351666667,NA,NA,NA,NA,0.43525,0.213605,0.89815,0.182,5275.5793,280.2642,-4.60969302351518,0.00995487423143459,65.1664289986952,6.51664289986952e-05,9.54583918544487e-08,95.4583918544487,1.53115260534536e-06,0.00153115260534536,1.53115260534536,129.114901467313,0.00198131006180956,-0.979422453980334,-0.0374899239301398,0.361710041695882,0.371130790656646,NA,NA
"162",2024-01-30 18:00:00,1.5107,7.0916,6.17,11.401,41.34,7.971,16.9681418888889,71.8986656111111,244.140653333333,1328.03291666667,627.68695,187.63105,3,131.5,0.0952,0.025365,0.26915,0.0944,5502.0616,280.2416,-4.61124286900633,0.00993945766438784,71.1840318681435,7.11840318681435e-05,1.04273217241731e-07,104.273217241731,1.67254240455737e-06,0.00167254240455737,1.67254240455737,140.914301768297,0.00197957741462744,-0.978480003487114,-0.0388787742031589,0.361548610447035,0.370935240964503,232.831210048524,69.5989687441727
"163",2024-01-30 19:00:00,1.5269,6.9824,6.415,11.29,47.306,7.949,16.6739476111111,76.3111582222222,290.89215,1270.42933333333,587.199575,182.466875,3,127.25,0.0949,0.011905,0.2688,0.04445,5562.6134,280.1324,-4.61873547084232,0.00986526356693378,75.558328533262,7.5558328533262e-05,1.10680861968664e-07,110.680861968664,1.77532102597736e-06,0.00177532102597736,1.77532102597736,149.764603197158,0.00198210582611326,-0.973921207828923,-0.0405346589182082,0.362599678705451,0.371868637140718,218.361105684859,67.8537081295757
"164",2024-01-30 20:00:00,1.5186,6.8627,6.348,11.376,46.844,7.919,16.3986160555556,77.2718375,269.627437222222,1216.89182222222,563.814775,178.462725,3,117.25,0.09465,-0.013095,0.26815,-0.04935,5569.20445,280.0127,-4.6269560758933,0.00978449755983033,76.5157713945377,7.65157713945377e-05,1.12083362569575e-07,112.083362569575,1.79781713561598e-06,0.00179781713561598,1.79781713561598,152.225428716213,0.00198946473311097,-0.96891452182561,-0.040233343008846,0.364529475645498,0.373688020154055,210.690827003354,66.6893823765476
"165",2024-01-30 21:00:00,1.4804,6.6842,5.934,11.28,39.464,7.773,16.2826807777778,74.3026656666667,370.343,1210.75038888889,538.892375,175.82125,3,116.5,0.09275,-0.01923,0.26475,-0.0729,5502.7079,279.8342,-4.6392295833193,0.00966514141518707,73.584519895473,7.3584519895473e-05,1.07789548123685e-07,107.789548123685,1.7289443519039e-06,0.0017289443519039,1.7289443519039,147.525522576237,0.00200484453504348,-0.961429836657111,-0.0377804014427142,0.368170093095738,0.377179511130776,203.259162554603,66.3161731214019
"166",2024-01-30 22:00:00,1.4301,6.514,5.708,11.129,54.118,7.579,16.2430698333333,67.996465,536.273012222222,1256.73892777778,571.703575,180.0673,2.75,112,0.09135,-0.031,0.26185,-0.1171,5414.9594,279.664,-4.65094882010595,0.00955253445813023,67.3469264250565,6.73469264250564e-05,9.86524717044797e-08,98.6524717044797,1.58238564613985e-06,0.00158238564613985,1.58238564613985,135.860812860931,0.00201732759121706,-0.954272427484703,-0.0364992398759935,0.371290068020619,0.380144483188425,217.32996005535,68.4515906976351
"167",2024-01-30 23:00:00,1.3807,6.2782,5.42,11.023,68.5,7.421,16.1879291666667,59.6708228888889,760.410386111111,1323.94246666667,571.894475,181.200225,2.5,116,0.08435,-0.026725,0.2489,-0.09905,5319.92095,279.4282,-4.66721155050924,0.00939844055713549,59.1100102069723,5.91100102069723e-05,8.65867073515813e-08,86.5867073515813,1.38885078591936e-06,0.00138885078591936,1.38885078591936,120.257588629953,0.00203447078098741,-0.944322788738837,-0.034866548778982,0.375615472834,0.384248784426701,219.749756839096,69.6259661940947
"168",2024-01-31,1.3266,6.062,5.109,10.879,94.344,7.277,16.1494696111111,50.2907121111111,1019.42761388889,1371.24480555556,604.3761,184.910125,2.75,120.75,0.09275,-0.047215,0.2643,-0.17305,5173.75405,279.212,-4.68214967690064,0.00925908888345029,49.8250659376623,4.98250659376623e-05,7.29857495881253e-08,72.9857495881253,1.17069142339353e-06,0.00117069142339353,1.17069142339353,102.193952659227,0.00205105504099252,-0.935165832065373,-0.033047794099819,0.379760827336119,0.388188834421279,234.612053811079,71.7800458964431
"169",2024-01-31 01:00:00,1.2933,5.7951,4.783,10.612,144.808,7.15,16.0623233888889,41.4673681666667,1331.25629444444,1377.02461666667,537.582225,176.6385,3,112.75,0.0874,-0.034595,0.25465,-0.13525,5017.57135,278.9451,-4.70062682185845,0.00908957821694657,41.0904472802648,4.10904472802648e-05,6.01909307940231e-08,60.1909307940231,9.65462529936131e-07,0.000965462529936131,0.965462529936131,85.0977990087007,0.00207098741048682,-0.923816067482448,-0.0311509304501065,0.384824844358885,0.392989217251231,211.264017810925,69.4170258514316
"170",2024-01-31 02:00:00,1.2942,5.5962,4.529,10.435,162.594,7.085,15.9448356111111,34.6105262777778,1524.54948333333,1333.78045555556,582.00465,182.845,3,114.75,0.09605,-0.00878,0.27025,-0.03205,4940.99795,278.7462,-4.71442231227621,0.00896504400935099,34.3002413865107,3.43002413865107e-05,5.02443655926163e-08,50.2443655926163,8.05919624105566e-07,0.000805919624105566,0.805919624105566,71.5571453107808,0.00208619946735775,-0.915325206543351,-0.0296473151563766,0.388690251302451,0.396653598856318,230.854238973612,72.5261272828835
"171",2024-01-31 03:00:00,1.3316,5.8691,4.821,10.699,123.632,7.168,15.8000289444444,34.6844539444444,1291.24653333333,1294.35262222222,538.34195,176.282625,3,107.75,0.11695,0.02888,0.3092,0.0897,4975.7555,279.0191,-4.69549991047989,0.00913629934364276,34.3675663906372,3.43675663906372e-05,5.0342985951661e-08,50.342985951661,8.07501494664643e-07,0.000807501494664643,0.807501494664643,71.009530863569,0.00206617861900499,-0.926967914698558,-0.0313390201535822,0.383541697660963,0.391782754141805,210.91309184107,69.064492329847
"172",2024-01-31 04:00:00,1.3839,6.3387,5.618,11.271,166.074,7.584,15.5607569444444,41.4149874444444,827.265241111111,1358.2294,562.349725,179.842675,3,108,0.10245,0.02692,0.28225,0.0947,5087.83435,279.4887,-4.66303602076818,0.00943776607007724,41.0241224811486,4.10241224811486e-05,6.00937755752857e-08,60.0937755752857,9.63904160227583e-07,0.000963904160227583,0.963904160227583,83.2098941724127,0.00202831624760894,-0.946879324040509,-0.0360845553194583,0.374200368879874,0.382884036748147,215.31473277221,68.8588893835851
"173",2024-01-31 05:00:00,1.4451,6.4938,6.108,11.25,190.321,7.69,15.3947587777778,50.7750941666667,478.81481,1404.31741666667,541.703675,178.067825,3,109,0.0929,0.036775,0.26445,0.1387,5203.94595,279.6438,-4.65234077106417,0.00953924704863355,50.2907379994932,5.02907379994932e-05,7.36678846511776e-08,73.6678846511776,1.18163286980489e-06,0.00118163286980489,1.18163286980489,101.230163739158,0.00201289875165837,-0.953421611341284,-0.039077095234081,0.370649388911347,0.379461115075406,205.555480555945,67.5698154335522
"174",2024-01-31 06:00:00,1.5017,6.6348,6.854,10.913,153.194,7.781,15.4152055555556,61.1375073888889,434.573374444444,1350.07821111111,493.3516,170.75505,2.75,104.5,0.0914,0.021115,0.26195,0.08075,5313.83865,279.7848,-4.64262940046571,0.00963233749728369,60.5486102839764,6.05486102839764e-05,8.869402628838e-08,88.69402628838,1.42265218166562e-06,0.00142265218166562,1.42265218166562,120.788393855277,0.00199489952434536,-0.959354510349847,-0.0436926889316441,0.366760145427317,0.375668731233216,185.336769623877,64.1473329851643
"175",2024-01-31 07:00:00,1.5409,6.6689,7.041,10.554,120.621,7.773,15.5005446666667,71.7649387222222,434.953861111111,1263.90174444444,557.402575,180.911475,2.25,106.75,0.0914,0.006085,0.2618,0.02335,5362.32055,279.8189,-4.64028241864757,0.00965497096780152,71.0720503223531,7.10720503223531e-05,1.04109182194196e-07,104.109182194196,1.6699112823949e-06,0.0016699112823949,1.6699112823949,141.468031071901,0.00199048754651457,-0.960787256131304,-0.0448458586390199,0.365812959885268,0.37474420662947,208.883385741599,67.7955271690423
"176",2024-01-31 08:00:00,1.5523,6.6749,7.056,10.344,90.894,7.735,15.5345681111111,79.7285553333333,453.829518888889,1175.40081666667,518.449175,175.54025,3,97.5,0.09285,-0.005095,0.2646,-0.0195,5366.6123,279.8249,-4.63986952659855,0.00965895825160816,78.9584605459076,7.89584605459076e-05,1.15661511346067e-07,115.661511346067,1.85521064199092e-06,0.00185521064199092,1.85521064199092,157.123960534774,0.00198995724395385,-0.961039268007639,-0.0449345405115824,0.365688350924522,0.374624588060111,194.223808614479,65.7616938442189
"177",2024-01-31 09:00:00,1.5199,6.2577,5.847,10.82,88.181,7.527,15.7176316111111,78.7798292222222,623.687247777778,1157.44461111111,446.4472,163.775625,3,96.75,0.0906,-0.031875,0.26035,-0.1224,5291.9489,279.4077,-4.66862686115416,0.00938514825289716,78.0404688456337,7.80404688456337e-05,1.14316800383838e-07,114.316800383838,1.83364147815676e-06,0.00183364147815676,1.83364147815676,158.394048298752,0.00202963988609628,-0.943455941176211,-0.0376330900231492,0.374902595831924,0.383491385778611,171.208655404981,62.8065413880081
"178",2024-01-31 10:00:00,1.488,6.047,5.01,10.978,78.184,7.389,16.019473,73.6507116111111,781.465557777778,1208.21235555556,528.27595,176.813875,2.75,100.5,0.093,-0.01526,0.2646,-0.05755,5208.916,279.197,-4.68318705322076,0.00924948870435737,72.9694801859962,7.29694801859962e-05,1.06888613355655e-07,106.888613355655,1.7144933582247e-06,0.0017144933582247,1.7144933582247,149.828986057635,0.00205331031104685,-0.934529299286545,-0.032419830161343,0.380241337393315,0.388659127498449,205.319269805414,68.7203263871198
"179",2024-01-31 11:00:00,1.4373,5.9682,4.459,11.576,95.532,7.377,16.5840132777778,65.8784718333333,764.930385,1311.67617777778,425.955,161.195925,3,88.25,0.0937,-0.04436,0.2662,-0.1664,5103.7295,279.1182,-4.68863879820692,0.00919920005621255,65.2724425915409,6.52724425915409e-05,9.56136848057928e-08,95.6136848057928,1.53364350428492e-06,0.00153364350428492,1.53364350428492,134.830010122565,0.00206564983275253,-0.931182774075999,-0.0289124647516295,0.382856421441992,0.39122165554212,166.642820286444,63.0633366451434
"180",2024-01-31 12:00:00,1.3848,6.0998,4.255,12.074,113.75,7.402,17.3128810555556,56.3652432222222,808.661761666667,1434.28363333333,607.48845,187.82705,3,113.75,0.14605,-0.065845,0.363,-0.1611,4931.2634,279.2498,-4.67953604491783,0.00928332038635564,55.8419866107355,5.58419866107355e-05,8.17995756668698e-08,81.7995756668698,1.31206519369659e-06,0.00131206519369659,1.31206519369659,115.091260796628,0.00206101658952266,-0.93676919129588,-0.0274970939892596,0.381262835292916,0.389776937590993,236.784987662899,73.2106523457503
"181",2024-01-31 13:00:00,1.347,6.2446,4.158,12.566,120,7.423,17.9345854444444,47.4347375,727.834693888889,1556.05058333333,585.96895,186.143,3,107.5,0.18045,-0.078215,0.4266,-0.1631,4608.05425,279.3946,-4.66953140161121,0.00937666284497179,46.9899579593228,4.69899579593228e-05,6.88327700171343e-08,68.8327700171343,1.10407763107483e-06,0.00110407763107483,1.10407763107483,96.5241392295065,0.00205414397929582,-0.942901849697549,-0.0267711124169356,0.379207032893007,0.38787624848006,227.2834380518,72.2004485208239
"182",2024-01-31 14:00:00,1.3362,6.3053,4.091,12.787,119.524,7.421,18.3131664444444,39.1289918333333,716.602551666667,1582.28793888889,728.540425,202.24085,3,134,0.0981,-0.016165,0.27415,-0.05875,4483.34825,279.4553,-4.66534093761142,0.00941603785481143,38.7605517650101,3.87605517650101e-05,5.67780066474573e-08,56.7780066474573,9.10719226625216e-07,0.000910719226625216,0.910719226625216,79.523043952206,0.00205164891445104,-0.945468265547717,-0.0262989844377926,0.3784136952321,0.387148865916877,282.05359931335,78.2973157195652
"183",2024-01-31 15:00:00,1.3618,6.462,4.355,12.836,29.644,7.56,18.3827669444444,34.8466017222222,662.803549444444,1527.35476111111,739.038075,206.86485,3,138.75,0.09855,0.011225,0.2755,0.0408,4485.3371,279.612,-4.65453251898781,0.00951836231933174,34.5149191414327,3.45149191414327e-05,5.05588341551362e-08,50.5588341551362,8.10963699848385e-07,0.000810963699848385,0.810963699848385,70.3793497764632,0.00203909936709015,-0.952081628070069,-0.0278845183116239,0.375323804705155,0.384202964236565,283.940619098685,79.4780885663524
"184",2024-01-31 16:00:00,1.3995,6.6159,5.319,13.2,53.074,8.107,18.3222571666667,44.0071463333333,286.079657777778,1581.83676111111,718.688875,199.553075,3,137.25,0.0952,0.01818,0.2692,0.06775,4532.1581,279.7659,-4.64393049775892,0.00961981303870618,43.5838058132397,4.35838058132397e-05,6.3843302107466e-08,63.843302107466,1.02404656580375e-06,0.00102404656580375,1.02404656580375,87.9126430731127,0.00201709422646168,-0.958560057392866,-0.0339237206814952,0.370654922192424,0.379632465299628,272.837629399666,75.7568258203715
"185",2024-01-31 17:00:00,1.4447,6.6425,6.668,13.737,94.84,8.423,18.2333955555556,57.2044573333333,105.369836444444,1620.18361666667,633.14855,186.9796,3,132.25,0.09275,0.02698,0.26435,0.10215,4622.7738,279.7925,-4.64209938052886,0.00963744418134486,56.6531525688592,5.66531525688592e-05,8.29878040089677e-08,82.9878040089677,1.33112437630384e-06,0.00133112437630384,1.33112437630384,113.138116796058,0.00199703126244464,-0.959678104702647,-0.0424986563775023,0.367079526449183,0.376006217843797,238.067791618784,70.3054922099459
"186",2024-01-31 18:00:00,1.4763,6.6573,6.789,13.402,90.318,8.37,17.8942167222222,67.5677644444444,106.3014315,1528.83832222222,585.376875,181.2589,3,118.75,0.09225,0.01124,0.26355,0.04265,4695.40995,279.8073,-4.64108073314173,0.00964726634038493,66.9159202248245,6.69159202248245e-05,9.80211165821319e-08,98.0211165821319,1.5722587099774e-06,0.0015722587099774,1.5722587099774,133.468269305578,0.00199456674670468,-0.960299961767383,-0.0432535673526454,0.366574490827299,0.375508762684464,219.814146035348,68.0643052645471
"187",2024-01-31 19:00:00,1.49,6.689,6.824,13.044,90.793,8.322,17.1560725555556,75.7927373888889,123.451683333333,1327.25834444444,627.41115,187.5334,3,122,0.092,-0.001185,0.2631,-0.00435,4713.5525,279.839,-4.63889930875147,0.00966833409275861,75.0599478820084,7.50599478820084e-05,1.09950814055481e-07,109.950814055481,1.76361105744992e-06,0.00176361105744992,1.76361105744992,149.546859352798,0.00199236561671852,-0.961631396810489,-0.0434415224932407,0.366017944057259,0.374981129222183,235.267341513588,70.3214860988753
"188",2024-01-31 20:00:00,1.4763,6.605,6.354,13.432,88.512,8.348,16.2883733888889,76.1270405,103.268445722222,1225.81541666667,521.096475,172.3275,3,114.25,0.0919,-0.02135,0.2632,-0.081,4671.98505,279.755,-4.64468095603158,0.00961259647870768,75.3952619785553,7.53952619785553e-05,1.10441995556667e-07,110.441995556667,1.77148960872894e-06,0.00177148960872894,1.77148960872894,151.046442325268,0.00200339435610994,-0.958101767146829,-0.0405360233068949,0.368380911534398,0.377288676208331,196.603799229578,65.0172143492911
"189",2024-01-31 21:00:00,1.4417,6.1643,4.663,12.7,62.76,7.865,15.5161435555556,69.8943205555556,243.462621666667,1269.09956111111,449.355725,162.558075,3,100.5,0.09355,-0.034145,0.2661,-0.1283,4567.2816,279.3143,-4.67507811455877,0.00932479716330666,69.2425701935079,6.92425701935079e-05,1.01429286522258e-07,101.429286522258,1.62692575581702e-06,0.00162692575581702,1.62692575581702,142.055030040601,0.00205155628457478,-0.939502757823455,-0.0300841241448475,0.379239676494794,0.387798150365623,174.259319011204,63.0397208119962
"190",2024-01-31 22:00:00,1.3951,5.49,3.776,11.836,72.951,7.383,14.8673275,60.2526092222222,669.697372777778,1342.75237777778,417.178525,157.379825,3,90.75,0.0906,-0.034565,0.26075,-0.12935,4432.69515,278.64,-4.72179730693012,0.00889917006696244,59.7164110057754,5.97164110057754e-05,8.74749874977001e-08,87.4749874977001,1.40309879946311e-06,0.00140309879946311,1.40309879946311,125.606007188795,0.00210337501991952,-0.910780140924757,-0.0247854900019198,0.392363869614394,0.400249930914717,166.975675810353,62.9912640836202
"191",2024-01-31 23:00:00,1.3439,5.1709,3.394,11.222,53.164,7.221,14.2931148888889,49.5057901111111,1021.33811166667,1442.95033888889,546.827575,177.129775,2.75,99.5,0.04335,-0.0045,0.14515,-0.0165,4366.3999,278.3209,-4.74399511898189,0.00870380433239658,49.0749014006633,4.90749014006633e-05,7.18868785677476e-08,71.8868785677476,1.15306553222667e-06,0.00115306553222667,1.15306553222667,104.43391213458,0.00212805138989374,-0.897075317770728,-0.0224613135346114,0.398703745122108,0.406251455887812,222.149498463352,71.9592289748306
"192",2024-02-01,1.2909,4.7407,3.6,10.674,77.395,7.077,13.7906434444444,38.4530611666667,1342.37210555556,1431.85029444444,445.756725,162.398325,2.25,88.5,1.0098,-0.47636,1.95605,-0.23105,3379.46275,277.8907,-4.77401226931095,0.00844642318172969,38.1282703394201,3.81282703394201e-05,5.58518155239961e-08,55.8518155239961,8.95863121004897e-07,0.000895863121004897,0.895863121004897,82.0217222909387,0.00215120490808465,-0.878483960557556,-0.0240897959838827,0.405524593868749,0.412562743025452,183.902617188042,66.9994984247389
"193",2024-02-01 01:00:00,1.2489,4.2602,3.659,10.606,131.3,7.011,13.3280068888889,29.4939007222222,1586.16273888889,1388.78467777778,525.335533333333,174.9365,3,106.666666666667,1.03775,-0.3636,2.0125,-0.18065,1938.47805,277.4102,-4.80766292272661,0.00816692455534374,29.253026260181,2.9253026260181e-05,4.28510029869636e-08,42.8510029869636,6.87330087910896e-07,0.000687330087910896,0.687330087910896,63.77909222057,0.00218025621189783,-0.857561961559121,-0.0247899696879703,0.413808517094538,0.420262505908472,220.77882768143,73.5192518648575
"194",2024-02-01 02:00:00,1.2277,3.8312,3.559,10.633,96.406,6.98,12.8955983888889,23.980526,1681.99147777778,1259.39892222222,504.309533333333,171.3468,2,96.3333333333333,0.2128,-0.06606,0.4865,-0.112,1145.56045,276.9812,-4.83781786174615,0.00792432757739669,23.7904964564977,2.37904964564977e-05,3.48492708293361e-08,34.8492708293361,5.58982304102551e-07,0.000558982304102551,0.558982304102551,52.5572478284822,0.00220916986430216,-0.838741683004386,-0.0243814004065509,0.421842573379065,0.427759334378992,215.723110299647,73.2951931159702
"195",2024-02-01 03:00:00,1.2417,4.451,4.783,10.335,57.877,7.131,12.4837638333333,26.7753866111111,1522.94234777778,1329.69435555556,497.7145,170.365925,2,98,0.1034,-0.004145,0.28445,-0.01395,1077.28365,277.601,-4.79428502358466,0.0082769149268486,26.5537690139975,2.65537690139975e-05,3.88970230024641e-08,38.8970230024641,6.23908248959523e-07,0.000623908248959523,0.623908248959523,57.1256089721755,0.0021513182909011,-0.865889681746754,-0.032245924378234,0.40732837277418,0.413965819551474,206.036790895152,70.5256697662699
